Gn,Mean-copy-number,mean,rank,percentile_rank
ADGRE3,12.885,12.885,8175.0,41.781662066850664
TULP2,7.457,7.457,5803.0,29.658591434120414
EFCAB1,12.707,12.707,8116.5,41.48267402637228
MNS1,5.098,5.098,4313.0,22.043340488602677
PIGZ,3.421,3.421,2944.0,15.04650925074108
RAE1,102.867,102.867,16940.0,86.57875907185935
BPIFB1,163.599,163.599,17788.0,90.91280793212717
CSF3R,12.382,12.382,7986.0,40.81570070530512
EMC2,48.437,48.43699999999999,14878.0,76.04006950833077
ARL11,9.077,9.077,6654.0,34.007973014412755
ESYT1,148.549,148.549,17640.0,90.15639374425022
KCNN2,14.326,14.326,8653.0,44.22467545742615
PTCHD3,2.049,2.049,1713.5,8.757538587345396
PTPRZ1,39.574,39.574,14033.0,71.7213533680875
SDR39U1,85.512,85.512,16544.0,84.55484002862109
SLC27A6,45.066,45.066,14613.0,74.68567923949708
DHRS13,19.074,19.074,10001.0,51.11417765511602
TECPR1,16.009,16.009,9154.5,46.787795154860476
EIF3F,234.831,234.831,18277.0,93.41204129612593
ENKD1,9.921,9.921,7022.0,35.888786670755394
ZC3H12D,3.22,3.22,2757.5,14.093325155882654
KCNF1,1.891,1.891,1559.0,7.967903506081979
SF3B2,117.23,117.23,17230.0,88.06092200756414
ZNF577,0.918,0.918,733.5,3.7488500459981604
MUC13,42.736,42.736,14377.0,73.47950526423388
ZIC3,26.334,26.334,11733.0,59.966268015946035
HEMK1,9.31,9.31,6770.5,34.603393642032096
EPOP,10.597,10.597,7277.0,37.19206787284064
MICAL3,19.049,19.049,9994.0,51.07840130839211
OR2T8,2.106,2.106,1777.5,9.084636614535418
INSC,13.614,13.614,8413.0,42.998057855463564
FYCO1,33.281,33.281,13141.0,67.16242461412655
DUSP11,30.283,30.283,12563.0,64.20832055606664
LHFPL6,8.872,8.872,6539.0,33.42021874680569
PLPP3,46.449,46.449,14730.0,75.28365532045385
SYVN1,24.915,24.915,11440.0,58.468772360216704
TRAF5,13.809,13.809,8482.0,43.3507104160278
ZFAND6,59.699,59.699,15581.0,79.63303690074619
GOSR2,26.759,26.759,11821.0,60.416027803332305
SEMA4G,3.513,3.513,3037.0,15.521823571501583
ZC3H12B,1.735,1.735,1435.5,7.336706531738731
SNX30,26.498,26.498,11766.0,60.13492793621589
C17orf98,0.162,0.162,241.0,1.2317285086374323
ZNF530,0.958,0.9579999999999999,767.0,3.920065419605438
ZNF439,1.915,1.915,1575.0,8.049678012879486
FAM216A,10.063,10.063,7085.0,36.210773791270576
OR10G3,2.088,2.088,1762.5,9.007973014412757
DDAH2,259.036,259.036,18400.0,94.04068281713177
MAP1LC3B,55.232,55.232,15346.0,78.43197383215784
ACVR1B,30.106,30.106,12515.0,63.96299703567413
OR1D5,0.559,0.559,471.0,2.407237043851579
SKIL,3.285,3.285,2819.0,14.407645916385567
M6PR,127.432,127.43199999999999,17368.0,88.76622712869263
CASS4,38.684,38.684,13936.0,71.22559542062761
FAT2,0.902,0.902,712.5,3.6415210058264336
FBXL22,6.437,6.437,5203.5,26.594602882551367
IBA57,64.77,64.77,15837.0,80.94142900950628
ORMDL1,31.427,31.427,12798.0,65.40938362465502
ZNF684,4.976,4.976,4211.0,21.52202800776858
KCNH5,3.226,3.226,2763.0,14.121435142594297
CPA5,1.872,1.872,1540.5,7.873351732597363
LRRTM4,4.525,4.525,3869.0,19.77409792497189
RBIS,16.807,16.807,9385.0,47.96585914341204
ZNF75D,1.611,1.611,1317.0,6.731064090769702
ACER2,6.433,6.433,5197.5,26.5639374425023
CD1B,7.191,7.191,5652.5,28.889399979556373
ANKRD20A8P,0.913,0.913,727.5,3.7181846059490953
IGLL1,69.466,69.466,16030.0,81.9278339977512
ALG12,13.984,13.984,8542.0,43.65736481651845
HSDL1,39.071,39.071,13974.5,71.42236532760911
ANAPC7,36.412,36.412,13622.0,69.62077072472657
COPZ2,26.086,26.086,11690.0,59.74649902892774
SLC2A10,30.752,30.752,12667.0,64.73985485025044
FGF9,10.761,10.761,7361.0,37.62138403352755
CKLF-CMTM1,10.872,10.872,7408.5,37.86415210058264
KHDC1L,24.136,24.136,11265.0,57.57436369211898
GPR37,3.53,3.53,3056.0,15.618930798323621
FKBP4,400.722,400.722,18838.0,96.27925994071347
SRP72,79.753,79.753,16374.0,83.68598589389758
MRPS25,66.792,66.792,15918.0,81.35541245016866
C11orf42,5.844,5.844,4803.0,24.547684759276294
LCE2D,69.833,69.833,16040.0,81.97894306449965
TPD52L2,315.774,315.774,18624.0,95.18552591229684
FNTB,32.177,32.177,12936.5,66.11724419912093
TYR,2.283,2.283,1944.0,9.935602575896963
TMEM184A,11.695,11.695000000000002,7740.0,39.55841766329347
LUC7L,67.56,67.56,15945.5,81.49596238372688
ARIH2OS,31.61,31.61,12831.0,65.57804354492487
LIPC,18.112,18.112,9749.5,49.828784626392725
LCA5,4.328,4.328,3702.0,18.92057651027292
B3GALT4,3.81,3.81,3284.5,16.786772973525505
MRPL1,62.036,62.036,15698.0,80.23101298170296
MAGEL2,4.367,4.367,3731.0,19.0687928038434
POM121L12,2.876,2.876,2445.5,12.498722273331289
RAB41,11.173,11.173,7529.0,38.48001635490136
SLC39A8,24.714,24.714,11399.5,58.261780639885515
TTLL11,2.068,2.068,1740.0,8.892977614228764
LIPT1,0.572,0.572,485.0,2.478789737299397
TMEM164,6.04,6.04,4949.0,25.293877133803537
KHK,289.838,289.838,18522.0,94.66421343146274
MRTO4,234.034,234.034,18273.0,93.39159766942655
APPBP2,22.5,22.5,10869.0,55.55044464888071
APOL4,3.074,3.074,2604.5,13.311356434631506
CLCA4,30.05,30.05,12507.0,63.92210978227537
MAN1A1,46.131,46.131,14707.5,75.16865992026986
MRPL44,76.345,76.345,16263.0,83.11867525298989
NUBPL,54.051,54.051,15276.0,78.07421036491874
ARHGEF9,4.491,4.491,3845.0,19.65143616477563
SRRM5,9.238,9.238,6727.0,34.381069201676375
USP36,21.903,21.903000000000002,10715.0,54.763365020954716
PPM1F,71.433,71.433,16094.0,82.25493202494123
EIF3H,127.989,127.989,17377.0,88.81222528876623
MCL1,49.258,49.258,14942.0,76.36716753552079
WDR45B,31.852,31.852,12875.5,65.80547889195543
NR1D1,6.738,6.738,5396.5,27.58100787079628
SMIM14,4.532,4.532,3875.0,19.804763365020957
FAM53A,11.95,11.95,7831.5,40.026065624041706
DYNAP,20.081,20.081,10268.0,52.478789737299394
SEC23B,68.535,68.535,15987.0,81.7080650107329
SLC15A2,9.792,9.792,6983.5,35.69201676377389
INS,20.005,20.005,10250.5,52.38934887048963
ITGA7,112.647,112.647,17143.0,87.6162731268527
RAB11FIP3,3.598,3.5980000000000003,3123.0,15.961361545538178
SUGP1,44.081,44.08100000000001,14514.0,74.17969947868752
SPDYE2B,2.623,2.623,2233.5,11.415210058264336
TXLNG,67.169,67.169,15936.0,81.44740877031586
AGPAT4,24.656,24.656,11389.0,58.208116119799655
CPEB1,4.111,4.111,3507.5,17.92650516201574
LYPD4,6.186,6.186,5039.0,25.75385873453951
RREB1,24.461,24.461,11342.0,57.967903506081974
PCDHGC4,3.357,3.357,2880.5,14.72196667688848
HSD11B1L,4.047,4.047,3465.0,17.709291628334867
GRIA1,28.07,28.07,12094.5,61.813860778902175
KIFC2,3.001,3.001,2545.0,13.00725748747828
SINHCAF,17.271,17.271,9522.0,48.666053357865685
P2RX5,17.007,17.007,9454.0,48.318511703976284
ACSL5,41.848,41.848,14276.0,72.96330369007462
ZC3H13,36.793,36.793,13674.0,69.88653787181846
HSF2BP,12.026,12.026,7866.0,40.202391904323825
LRRC8C,35.999,35.999,13556.0,69.28345088418686
COLGALT1,64.422,64.422,15818.0,80.84432178268425
STK16,3.124,3.124,2648.0,13.533680874987223
PPCS,88.204,88.204,16613.0,84.90749258918532
C9orf92,0.0,0.0,20.0,0.10221813349688236
NR3C1,22.899,22.899,10943.0,55.92865174281918
CLEC14A,18.678,18.678,9908.0,50.63886333435551
IFNA17,2.714,2.714,2318.0,11.847081672288665
SRPK1,45.628,45.62799999999999,14663.0,74.9412245732393
MRGPRX1,0.214,0.214,268.0,1.3697229888582234
RNASE7,268.602,268.602,18452.0,94.30644996422365
ENPP2,15.825,15.825,9103.0,46.524583461106
TMEM14EP,5.111,5.111,4321.0,22.08422774200143
TXLNA,56.964,56.964,15449.0,78.95839721966676
GPN1,46.467,46.467,14732.0,75.29387713380353
SEMA6C,3.261,3.2610000000000006,2798.5,14.302872329551263
GIT1,38.511,38.511,13910.0,71.09271184708167
LGALS13,0.395,0.395,380.0,1.9421445364407646
C16orf86,8.126,8.126,6164.0,31.50362874373914
MENT,13.636,13.636,8423.0,43.049166922212
ARHGEF10,24.44,24.44,11336.0,57.93723806603291
KCTD1,11.254,11.254,7557.0,38.62312174179699
ASB12,17.157,17.157,9488.5,48.49483798425841
TM4SF1,172.506,172.506,17870.0,91.33190227946437
SLC30A1,38.455,38.455,13904.0,71.06204640703261
SP5,8.022,8.022,6107.5,31.21486251661045
TRIM16,14.901,14.901,8823.0,45.09352959214964
PREB,51.549,51.549,15107.5,77.2130225902075
TRIM28,506.721,506.721,19012.0,97.16855770213635
CYP2J2,10.286,10.286,7167.0,36.62986813860779
CBX8,23.633,23.633,11148.0,56.97638761116222
DPH7,11.587,11.587,7688.5,39.295205969539
MT-CYB,62.033,62.033,15696.5,80.22334662169068
PRDM15,8.397,8.397,6318.0,32.29070837166513
KLHDC8B,12.195,12.195,7932.0,40.53971174486354
RBPMS2,33.918,33.918,13245.0,67.69395890831034
KCNA3,5.58,5.58,4641.5,23.72227333128897
CLPTM1,71.147,71.147,16083.0,82.19871205151794
CATSPERD,0.567,0.567,481.5,2.4609015639374427
CPSF3,34.911,34.911,13402.0,68.49637125626086
KCTD13,5.702,5.702,4712.5,24.085147705202903
GSX2,3.867,3.867,3333.0,17.034651947255444
RHBDF2,20.851,20.851,10455.0,53.434529285495245
GJA9,2.878,2.878,2447.0,12.506388633343555
SLC28A1,6.717,6.717,5381.5,27.50434427067362
CIZ1,22.338,22.337999999999997,10822.0,55.31023203516304
SEC14L6,2.751,2.751,2342.0,11.969743432484922
CCDC124,97.29,97.29,16832.0,86.02678115097618
C8orf31,7.01,7.01,5554.0,28.38597567208423
DYRK3,6.211,6.211,5049.0,25.804967801287948
EIF2B2,54.451,54.451,15306.0,78.22753756516406
KL,1.076,1.076,858.5,4.387713380353675
PNRC2,1.02,1.02,818.5,4.18327711335991
DFFB,33.457,33.457,13174.0,67.3310845343964
ZIC1,6.377,6.377,5159.5,26.369722988858225
ANLN,33.352,33.352,13150.0,67.20842277420014
EEA1,131.108,131.108,17417.5,89.01921700909742
ZFP62,3.384,3.384,2902.0,14.831851170397629
SMARCE1,59.378,59.37799999999999,15569.0,79.57170602064807
DENND2D,13.869,13.869,8505.0,43.46826126954922
GPR160,4.748,4.748,4045.0,20.673617499744452
THY1,293.547,293.547,18541.0,94.76132065828477
CHAC2,52.448,52.448,15175.0,77.55800879075949
OR2A25,0.002,0.002,60.0,0.306654400490647
SLC49A3,12.74,12.74,8125.5,41.528672186445874
TIPIN,27.213,27.213,11909.5,60.86834304405602
FRK,5.403,5.403,4514.0,23.070632730246345
E4F1,19.332,19.332,10082.5,51.530716549115816
OR11A1,4.031,4.031,3454.5,17.655627108249003
WASHC2A,9.394,9.394,6813.0,34.82060717571297
CPN1,128.797,128.797,17390.0,88.8786670755392
CCDC88B,14.038,14.038,8559.0,43.7442502299908
COX15,29.39,29.39,12368.0,63.211693754472044
ASB10,2.901,2.901,2467.5,12.61116222017786
ETHE1,138.084,138.084,17498.0,89.43064499642237
PSME1,609.69,609.69,19124.0,97.74097924971889
CCDC96,4.191,4.191,3587.5,18.33537769600327
MALT1,29.491,29.491,12390.5,63.32668915465604
TGM6,2.664,2.664,2277.5,11.640089951957478
DNAJC19,64.698,64.698,15834.0,80.92609628948175
MT-ND5,69.319,69.319,16025.0,81.90227946437699
AFP,169.703,169.703,17845.0,91.20412961259328
PCDHGA8,0.964,0.964,774.5,3.958397219666769
S100A10,1395.025,1395.025,19434.0,99.32536031892057
KRTAP15-1,8.396,8.396,6316.5,32.28304201165287
CDC42SE2,68.476,68.476,15982.0,81.68251047735868
IL33,30.146,30.146,12529.5,64.03710518245937
HAPLN1,39.182,39.18200000000001,13987.0,71.48625166104468
KRTAP10-1,2.133,2.133,1806.0,9.230297454768476
NDUFC2-KCTD14,32.317,32.317,12967.5,66.27568230604109
OR56B1,0.001,0.001,47.5,0.24276806705509557
TPPP,273.934,273.934,18473.0,94.41377900439538
CLTRN,20.867,20.867,10459.0,53.45497291219462
ART5,7.8,7.8,5971.0,30.51722375549423
EBF2,23.427,23.427,11096.0,56.710620464070324
SLC5A9,14.286,14.286,8641.0,44.16334457732802
WDR17,18.609,18.609,9894.0,50.56731064090769
SLC7A8,30.671,30.671,12652.0,64.66319125012777
HDHD2,164.41,164.41,17795.0,90.94858427885106
ACTR5,37.802,37.802,13804.0,70.55095573954819
CYP1A1,9.337,9.337,6781.0,34.65705816211796
CASTOR1,8.124,8.124,6161.5,31.49085147705203
KCNIP4,7.092,7.092,5599.0,28.615966472452214
LGALS3,924.993,924.993,19330.0,98.79382602473679
OBP2A,4.851,4.851,4118.0,21.046713687008076
SLC25A21,36.617,36.617,13650.0,69.76387611162221
USP51,5.48,5.48,4565.0,23.331288970663397
CNTNAP3B,3.582,3.582,3106.0,15.87447613206583
ARMCX2,14.539,14.538999999999998,8726.0,44.59777164468977
CASP8,39.082,39.082,13979.0,71.44536440764591
BEX5,26.643,26.643,11793.0,60.27292241643668
NAP1L2,13.813,13.813,8485.5,43.368598589389755
KLHL32,1.473,1.473,1191.5,6.089645303076765
PPDPF,35.157,35.157,13444.0,68.71102933660431
EBPL,3.412,3.412,2934.5,14.997955637330062
FBXO31,3.658,3.658,3171.5,16.209240519268118
MNDA,116.929,116.929,17224.0,88.03025656751508
OR2D3,6.025,6.025,4938.0,25.23765716038025
MOBP,371.166,371.166,18767.0,95.91638556679956
CYBB,83.363,83.363,16491.0,84.28396197485434
TEX44,2.137,2.137,1810.0,9.250741081467853
PCSK4,13.323,13.323,8308.0,42.46141265460493
CLEC17A,8.006,8.006,6097.0,31.16119799652458
CAMK1G,3.438,3.438,2953.0,15.09250741081468
DCTN1,106.08,106.08000000000001,17005.0,86.91096800572421
DIAPH1,86.279,86.279,16567.0,84.6723908821425
LCN10,1.735,1.735,1435.5,7.336706531738731
TCEAL8,9.093,9.093,6659.0,34.03352754778698
TMEM258,67.052,67.052,15931.0,81.42185423694164
TRIM6,0.976,0.976,785.0,4.012061739752633
ZNF746,20.869,20.869,10460.5,53.46263927220689
CCNP,31.866,31.866,12879.0,65.82336706531738
TMPRSS7,3.576,3.576,3095.0,15.818256158642544
ZNF264,5.476,5.476,4564.0,23.32617806398855
FLNB,458.347,458.347,18931.0,96.75457426147399
TGM5,3.151,3.151,2677.5,13.684452621895124
SURF6,29.519,29.519,12399.0,63.37013186139221
ZFP42,4.036,4.036,3459.5,17.681181641623226
OR12D2,0.503,0.503,443.0,2.2641316569559438
VSIG10L,15.719,15.719,9075.0,46.381478074210364
P4HTM,24.888,24.888,11438.0,58.458550546867016
TM4SF5,23.615,23.615,11145.0,56.961054891137685
ZNF321P,2.234,2.234,1905.0,9.736277215578044
WNT11,14.926,14.926,8833.5,45.14719411223551
ABHD5,29.672,29.672,12429.0,63.52345906163753
KLHDC4,35.491,35.49099999999999,13485.0,68.92057651027292
LSM2,281.431,281.431,18493.0,94.51599713789226
RPL22L1,65.16,65.16,15850.0,81.00787079627926
SPRR2G,40.886,40.886,14176.0,72.4522130225902
PLCL1,18.612,18.612,9896.0,50.57753245425739
IGSF23,0.001,0.001,47.5,0.24276806705509557
SERPINA9,5.851,5.851,4815.5,24.61157109271185
STAU2,30.76,30.759999999999998,12668.5,64.7475212102627
CHST7,3.957,3.957,3404.0,17.397526321169376
POF1B,64.697,64.697,15833.0,80.9209853828069
FRMD7,0.383,0.383,371.0,1.8961463763671675
PI16,66.995,66.995,15928.0,81.4065215169171
RTN4RL1,7.817,7.817,5978.0,30.553000102218135
CHN1,51.18,51.18,15084.0,77.09291628334867
ENTPD6,31.201,31.201,12755.5,65.19217009097414
GEMIN6,46.563,46.563,14744.0,75.35520801390166
TGIF1,16.826,16.825999999999997,9393.0,48.0067463968108
SMCO2,4.423,4.423,3783.0,19.334559950935297
LDLR,33.677,33.677,13202.0,67.47418992129204
PHF21A,13.047,13.046999999999999,8225.0,42.03720740059286
TSHZ3,6.984,6.984,5538.0,28.304201165286724
MCCC2,109.627,109.627,17079.0,87.28917509966269
LST1,54.749,54.749,15322.0,78.30931207196157
MAP1S,54.539,54.538999999999994,15308.0,78.23775937851374
TBL1X,11.198,11.198,7541.0,38.54134723499949
ACYP1,72.554,72.554,16129.0,82.43381375856077
NENF,87.847,87.847,16604.0,84.86149442911173
H2AC12,473.445,473.445,18960.0,96.90279055504446
PSMC4,175.422,175.422,17895.0,91.45967494633548
TMTC2,4.645,4.645,3971.5,20.297965859143414
COMMD3,70.849,70.849,16072.5,82.14504753143208
TNFSF8,23.676,23.676,11167.0,57.07349483798426
ZUP1,1.668,1.668,1367.5,6.98916487784933
SLC12A3,10.706,10.706,7333.5,37.480834099969336
GTF2B,45.83,45.830000000000005,14682.0,75.03833180006133
IFNA8,27.722,27.722,12002.0,61.3411019114791
SPATA31A7,0.389,0.389,375.5,1.9191454564039663
ESCO2,21.67,21.67,10670.5,54.53592967392416
FANCB,9.631,9.631,6910.0,35.31636512317285
LMOD1,197.414,197.414,18054.0,92.27230910763569
OR52E2,0.048,0.048,168.0,0.8586323213738117
AMDHD1,40.395,40.395,14122.0,72.17622406214863
CDC6,7.686,7.686,5924.0,30.27701114177655
CCN1,23.475,23.475,11110.0,56.782173157518145
CHP1,109.326,109.326,17071.0,87.24828784626393
ARL17B,5.541,5.541,4612.5,23.57405703771849
IMP3,52.955,52.955,15217.0,77.77266687110294
MCTS1,145.966,145.966,17593.0,89.91618113053256
NT5C1B,2.718,2.718,2320.5,11.859858938975774
CXCR5,3.123,3.123,2646.0,13.523459061637535
ASZ1,9.511,9.511,6856.0,35.04037616273127
PRMT6,24.699,24.699,11394.5,58.23622610651129
CHRAC1,52.335,52.335,15167.0,77.51712153736074
MROH7-TTC4,3.932,3.932,3381.5,17.282530920985383
ATL3,168.179,168.179,17826.0,91.10702238577124
CLEC18C,1.276,1.276,1033.0,5.279566595113973
DNPH1,218.898,218.898,18181.0,92.9213942553409
LEPR,11.869,11.869,7808.0,39.90595931718287
BHLHE40,5.364,5.364,4488.5,22.94030461003782
NEMP2,12.981,12.981,8207.0,41.945211080445674
PLEKHA5,18.319,18.319,9821.0,50.19421445364408
SSR4,280.761,280.761,18491.0,94.50577532454257
FAM72A,0.126,0.126,215.5,1.1014003884289072
TRO,84.367,84.36699999999999,16518.0,84.42195645507513
EHD4,139.692,139.692,17513.0,89.50730859654503
AQP6,15.611,15.610999999999999,9028.0,46.14126546049269
EIF4EBP3,11.125,11.125,7513.5,38.40079730144127
HMX3,9.96,9.96,7039.0,35.975672084227746
GTF3C6,18.053,18.053,9732.0,49.73934375958295
MROH9,0.796,0.796,642.0,3.2812020852499235
TXNDC9,60.464,60.464,15623.0,79.84769498108965
CA13,47.782,47.782,14828.0,75.78452417458857
PBXIP1,56.223,56.223,15401.0,78.71307369927425
WWC3,16.875,16.875,9410.5,48.096187263620564
CITED1,1.712,1.712,1407.0,7.191045691505674
ANKRD60,14.32,14.32,8650.0,44.20934273740161
SMARCA2,27.344,27.343999999999998,11936.0,61.00378207093938
LRRC26,8.144,8.144,6176.0,31.564959623837268
OR11H1,10.344,10.344,7195.5,36.775528978840846
DHX32,19.565,19.565,10146.0,51.85525912296841
KIF20A,27.867,27.867,12036.0,61.5148727384238
LYSMD4,11.054,11.054,7483.0,38.24491464785853
SFN,622.662,622.662,19134.0,97.79208831646734
PPIAL4C,210.293,210.293,18137.5,92.69906981498518
CRYGD,640.701,640.701,19150.0,97.87386282326484
CCDC186,10.791,10.791000000000002,7373.0,37.682714913625674
AP5B1,27.332,27.332,11934.0,60.9935602575897
CCDC30,4.155,4.155,3548.0,18.13349688234693
REC114,5.049,5.049,4284.0,21.8951241950322
MC1R,350.556,350.556,18714.0,95.64550751303281
ABI1,61.777,61.777,15687.0,80.17479300827966
GNS,78.372,78.372,16324.0,83.43044056015538
ACP3,152.726,152.726,17674.0,90.33016457119493
DACH2,2.465,2.465,2105.0,10.758458550546868
KPTN,12.113,12.113,7903.0,40.39149545129306
FGF6,0.006,0.006,86.5,0.44209342737401613
GIMAP7,36.577,36.577,13646.0,69.74343248492283
FAM133A,15.236,15.236,8921.0,45.59439844628437
MYH10,204.874,204.874,18107.0,92.54318716140243
RAB15,320.907,320.907,18637.0,95.25196769906982
RHOG,209.337,209.337,18130.0,92.66073801492385
SLC25A16,26.707,26.707,11810.0,60.35980782990903
UAP1,58.84,58.84,15537.0,79.40815700705305
ANGPTL8,3.216,3.2159999999999997,2748.0,14.044771542471635
ATP6V1E1,223.774,223.774,18216.0,93.10027598896045
LOC102723996,50.691,50.691,15053.5,76.93703362976592
RIDA,507.535,507.535,19013.0,97.1736686088112
AP1G2,21.523,21.523,10624.0,54.2982725135439
CACNA2D1,43.458,43.458,14448.0,73.8423796381478
CC2D2B,3.675,3.675,3188.0,16.293570479403048
COG1,26.263,26.263,11720.5,59.90238168251047
RAB6A,148.772,148.772,17643.0,90.17172646427476
GNG13,59.053,59.053,15553.0,79.48993151385055
CDK16,16.139,16.139,9185.0,46.94367780844322
EPSTI1,5.786,5.785999999999999,4762.0,24.338137585607686
TBC1D2,22.464,22.464,10860.0,55.50444648880711
FAM83E,9.519,9.519,6859.0,35.055708882755795
EIF4E1B,3.996,3.996,3430.0,17.530409894715323
FOXP4,37.343,37.343,13744.0,70.24430133905754
PANK4,70.071,70.071,16048.0,82.0198303178984
PPP1R36,7.204,7.204,5656.5,28.90984360625575
CLIC5,43.532,43.532,14455.0,73.87815598487173
ASPHD2,38.619,38.619,13926.0,71.17448635387917
CDC42BPA,21.712,21.712,10680.0,54.584483287335175
MCFD2,133.904,133.904,17446.0,89.16487784933047
SMC5,30.029,30.029,12499.5,63.88377798221404
OR11H2,10.344,10.344,7195.5,36.775528978840846
MYBL1,5.101,5.101,4315.0,22.05356230195237
TADA3,24.144,24.144,11268.0,57.58969641214351
PPIE,44.628,44.62800000000001,14571.0,74.47102115915364
LUZP4,7.842,7.842,5992.0,30.62455279566595
FXYD4,16.351,16.351,9249.0,47.270775835633245
TRAPPC2L,28.919,28.919000000000004,12283.0,62.77726668711029
C1orf198,33.761,33.761,13212.0,67.52529898804049
ARMCX6,11.862,11.862,7802.5,39.87784933047123
DCC,3.538,3.5379999999999994,3062.0,15.649596238372688
G3BP1,251.287,251.28699999999998,18368.0,93.87713380353675
CFAP161,1.282,1.282,1036.0,5.2948993151385055
EMD,193.512,193.512,18028.0,92.13942553408975
NGFR,30.763,30.763,12670.5,64.75774302361239
PPIA,4000.397,4000.3969999999995,19543.0,99.88244914647859
SNX27,40.843,40.843,14168.0,72.41132576919146
MEI1,3.946,3.946,3391.5,17.33363998773382
SLC6A11,19.386,19.386,10097.0,51.60482469590105
MEOX2,9.655,9.655,6919.5,35.364918736583874
OR5AS1,7.708,7.708,5930.0,30.307676581825614
PPM1H,30.418,30.418,12597.5,64.38464683634876
SYNCRIP,242.179,242.179,18313.0,93.59603393642033
TP53I13,17.917,17.917,9689.5,49.522130225902075
CPNE5,8.474,8.474,6355.0,32.47981191863437
ALG3,170.294,170.294,17852.0,91.23990595931718
TRMT61A,37.927,37.927,13818.0,70.62250843299601
POM121,6.218,6.218,5055.5,25.838188694674436
GABRD,4.858,4.858,4128.0,21.097822753756517
KRTAP2-2,15.296,15.296,8936.5,45.67361749974446
CUEDC1,24.056,24.056,11252.0,57.507921905346
OR2F2,0.57,0.57,483.0,2.468567923949709
CHAC1,49.443,49.443,14960.0,76.459163855668
IFT172,19.177,19.176999999999996,10023.0,51.22661760196259
OR2Z1,1.254,1.254,1017.5,5.20034754165389
ZNF408,5.449,5.449,4541.0,23.208627210467135
RBM14-RBM4,137.6,137.6,17486.5,89.37186956966165
IGFBP2,108.572,108.572,17062.0,87.20228968619033
STYK1,4.088,4.088,3492.0,17.847286108555657
POTEM,3.478,3.478,2993.0,15.296943677808445
CARD8,15.137,15.137,8901.0,45.49218031278749
H1-8,24.753,24.753,11406.5,58.29755698660942
ZNF592,39.538,39.538,14029.5,71.70346519472555
FPGT,18.203,18.203,9786.0,50.01533272002453
CORT,0.856,0.856,676.0,3.454972912194623
NPR3,11.5,11.5,7654.0,39.11887968925687
DCAF12,11.144,11.144,7518.0,38.42379638147808
VSIG2,31.395,31.395,12791.0,65.3736072779311
NHLH1,6.611,6.611,5309.0,27.13380353674742
KRTAP19-6,44.258,44.258,14534.5,74.28447306552182
